date_key,sku,category,region,channel,units,revenue_eur,cogs_eur,gross_margin_eur
20251201,SKU-0015,Confectionery,West,Retail,78.0,326.82,106.08,220.74
20260101,SKU-0015,Confectionery,West,Retail,77.0,322.63,104.72,217.91
20260201,SKU-0015,Confectionery,West,Retail,74.1,310.48,100.78,209.7
20260301,SKU-0015,Confectionery,West,Retail,53.4,223.75,72.62,151.13
20260401,SKU-0015,Confectionery,West,Retail,68.1,285.34,92.62,192.72
20260501,SKU-0015,Confectionery,West,Retail,39.0,163.41,53.04,110.37
20260601,SKU-0015,Confectionery,West,Retail,83.3,349.03,113.29,235.74
20240701,SKU-0016,Pantry,Central,Retail,198.2,830.46,243.79,586.67
20240801,SKU-0016,Pantry,Central,Retail,124.0,519.56,152.52,367.04
20240901,SKU-0016,Pantry,Central,Retail,138.8,581.57,170.72,410.85
20241001,SKU-0016,Pantry,Central,Retail,142.6,597.49,175.4,422.09
20241101,SKU-0016,Pantry,Central,Retail,127.9,535.9,157.32,378.58
20241201,SKU-0016,Pantry,Central,Retail,105.0,439.95,129.15,310.8
20250101,SKU-0016,Pantry,Central,Retail,76.6,320.95,94.22,226.73
20250201,SKU-0016,Pantry,Central,Retail,93.5,391.77,115.0,276.77
20250301,SKU-0016,Pantry,Central,Retail,102.5,429.48,126.08,303.4
20250401,SKU-0016,Pantry,Central,Retail,150.0,628.5,184.5,444.0
20250501,SKU-0016,Pantry,Central,Retail,202.5,848.48,249.08,599.4
20250601,SKU-0016,Pantry,Central,Retail,91.5,383.39,112.54,270.85
20250701,SKU-0016,Pantry,Central,Retail,154.8,648.61,190.4,458.21
20250801,SKU-0016,Pantry,Central,Retail,111.6,467.6,137.27,330.33
20250901,SKU-0016,Pantry,Central,Retail,196.2,822.08,241.33,580.75
20251001,SKU-0016,Pantry,Central,Retail,138.6,580.73,170.48,410.25
20251101,SKU-0016,Pantry,Central,Retail,161.9,678.36,199.14,479.22
20251201,SKU-0016,Pantry,Central,Retail,191.0,800.29,234.93,565.36
20260101,SKU-0016,Pantry,Central,Retail,142.6,597.49,175.4,422.09
20260201,SKU-0016,Pantry,Central,Retail,144.7,606.29,177.98,428.31
20260301,SKU-0016,Pantry,Central,Retail,242.1,1014.4,297.78,716.62
20260401,SKU-0016,Pantry,Central,Retail,187.8,786.88,230.99,555.89
20260501,SKU-0016,Pantry,Central,Retail,244.6,1024.87,300.86,724.01
20260601,SKU-0016,Pantry,Central,Retail,189.8,795.26,233.45,561.81
20240701,SKU-0017,Beverages,Central,Online,264.1,1777.39,731.56,1045.83
20240801,SKU-0017,Beverages,Central,Online,153.1,1030.36,424.09,606.27
20240901,SKU-0017,Beverages,Central,Online,277.5,1867.58,768.68,1098.9
20241001,SKU-0017,Beverages,Central,Online,256.6,1726.92,710.78,1016.14
20241101,SKU-0017,Beverages,Central,Online,247.6,1666.35,685.85,980.5
20241201,SKU-0017,Beverages,Central,Online,238.3,1603.76,660.09,943.67
20250101,SKU-0017,Beverages,Central,Online,281.5,1894.5,779.76,1114.74
20250201,SKU-0017,Beverages,Central,Online,383.8,2582.97,1063.13,1519.84
20250301,SKU-0017,Beverages,Central,Online,390.7,2629.41,1082.24,1547.17
20250401,SKU-0017,Beverages,Central,Online,447.5,3011.68,1239.58,1772.1
20250501,SKU-0017,Beverages,Central,Online,145.8,981.23,403.87,577.36
20250601,SKU-0017,Beverages,Central,Online,388.4,2613.93,1075.87,1538.06
20250701,SKU-0017,Beverages,Central,Online,247.0,1662.31,684.19,978.12
20250801,SKU-0017,Beverages,Central,Online,234.5,1578.19,649.57,928.62
20250901,SKU-0017,Beverages,Central,Online,217.2,1461.76,601.64,860.12
20251001,SKU-0017,Beverages,Central,Online,273.5,1840.66,757.6,1083.06
20251101,SKU-0017,Beverages,Central,Online,196.5,1322.45,544.3,778.15
20251201,SKU-0017,Beverages,Central,Online,245.6,1652.89,680.31,972.58
20260101,SKU-0017,Beverages,Central,Online,275.7,1855.46,763.69,1091.77
20260201,SKU-0017,Beverages,Central,Online,482.9,3249.92,1337.63,1912.29
20260301,SKU-0017,Beverages,Central,Online,559.7,3766.78,1550.37,2216.41
20260401,SKU-0017,Beverages,Central,Online,638.9,4299.8,1769.75,2530.05
20260501,SKU-0017,Beverages,Central,Online,283.0,1904.59,783.91,1120.68
20260601,SKU-0017,Beverages,Central,Online,349.4,2351.46,967.84,1383.62
20240701,SKU-0018,Snacks,North,Retail,81.5,417.28,98.62,318.66
20240801,SKU-0018,Snacks,North,Retail,150.4,770.05,181.98,588.07
20240901,SKU-0018,Snacks,North,Retail,112.5,576.0,136.12,439.88
20241001,SKU-0018,Snacks,North,Retail,97.8,500.74,118.34,382.4
20241101,SKU-0018,Snacks,North,Retail,91.5,468.48,110.72,357.76
20241201,SKU-0018,Snacks,North,Retail,82.9,424.45,100.31,324.14
20250101,SKU-0018,Snacks,North,Retail,88.2,451.58,106.72,344.86
20250201,SKU-0018,Snacks,North,Retail,65.2,333.82,78.89,254.93
20250301,SKU-0018,Snacks,North,Retail,84.4,432.13,102.12,330.01
20250401,SKU-0018,Snacks,North,Retail,125.4,642.05,151.73,490.32
20250501,SKU-0018,Snacks,North,Retail,29.4,150.53,35.57,114.96
20250601,SKU-0018,Snacks,North,Retail,105.5,540.16,127.66,412.5
20250701,SKU-0018,Snacks,North,Retail,44.9,229.89,54.33,175.56
20250801,SKU-0018,Snacks,North,Retail,81.5,417.28,98.62,318.66
20250901,SKU-0018,Snacks,North,Retail,91.7,469.5,110.96,358.54
20251001,SKU-0018,Snacks,North,Retail,115.9,593.41,140.24,453.17
20251101,SKU-0018,Snacks,North,Retail,166.2,850.94,201.1,649.84
20251201,SKU-0018,Snacks,North,Retail,153.0,783.36,185.13,598.23
20260101,SKU-0018,Snacks,North,Retail,114.0,583.68,137.94,445.74
20260201,SKU-0018,Snacks,North,Retail,68.8,352.26,83.25,269.01
20260301,SKU-0018,Snacks,North,Retail,100.1,512.51,121.12,391.39
20260401,SKU-0018,Snacks,North,Retail,115.0,588.8,139.15,449.65
20260501,SKU-0018,Snacks,North,Retail,77.2,395.26,93.41,301.85
20260601,SKU-0018,Snacks,North,Retail,75.5,386.56,91.36,295.2
20240701,SKU-0019,Dairy,North,Wholesale,143.6,692.15,268.53,423.62
20240801,SKU-0019,Dairy,North,Wholesale,138.6,668.05,259.18,408.87
20240901,SKU-0019,Dairy,North,Wholesale,135.1,651.18,252.64,398.54
20241001,SKU-0019,Dairy,North,Wholesale,101.2,487.78,189.24,298.54
20241101,SKU-0019,Dairy,North,Wholesale,105.1,506.58,196.54,310.04
20241201,SKU-0019,Dairy,North,Wholesale,110.9,534.54,207.38,327.16
20250101,SKU-0019,Dairy,North,Wholesale,108.3,522.01,202.52,319.49
20250201,SKU-0019,Dairy,North,Wholesale,113.7,548.03,212.62,335.41
20250301,SKU-0019,Dairy,North,Wholesale,92.5,445.85,172.98,272.87
20250401,SKU-0019,Dairy,North,Wholesale,108.6,523.45,203.08,320.37
20250501,SKU-0019,Dairy,North,Wholesale,153.2,738.42,286.48,451.94
20250601,SKU-0019,Dairy,North,Wholesale,145.4,700.83,271.9,428.93
20250701,SKU-0019,Dairy,North,Wholesale,143.2,690.22,267.78,422.44
20250801,SKU-0019,Dairy,North,Wholesale,160.6,774.09,300.32,473.77
20250901,SKU-0019,Dairy,North,Wholesale,164.1,790.96,306.87,484.09
20251001,SKU-0019,Dairy,North,Wholesale,111.2,535.98,207.94,328.04
20251101,SKU-0019,Dairy,North,Wholesale,116.8,562.98,218.42,344.56
20251201,SKU-0019,Dairy,North,Wholesale,93.9,452.6,175.59,277.01
20260101,SKU-0019,Dairy,North,Wholesale,84.6,407.77,158.2,249.57
20260201,SKU-0019,Dairy,North,Wholesale,109.6,528.27,204.95,323.32
20260301,SKU-0019,Dairy,North,Wholesale,102.9,495.98,192.42,303.56
20260401,SKU-0019,Dairy,North,Wholesale,79.1,381.26,147.92,233.34
20260501,SKU-0019,Dairy,North,Wholesale,126.9,611.66,237.3,374.36
20260601,SKU-0019,Dairy,North,Wholesale,170.5,821.81,318.84,502.97
20240701,SKU-0020,Frozen,North,Wholesale,52.1,455.88,106.8,349.08
20240801,SKU-0020,Frozen,North,Wholesale,57.5,503.12,117.87,385.25
20240901,SKU-0020,Frozen,North,Wholesale,39.5,345.62,80.97,264.65
20241001,SKU-0020,Frozen,North,Wholesale,58.6,512.75,120.13,392.62
20241101,SKU-0020,Frozen,North,Wholesale,39.7,347.38,81.39,265.99
20241201,SKU-0020,Frozen,North,Wholesale,58.6,512.75,120.13,392.62
20250101,SKU-0020,Frozen,North,Wholesale,52.4,458.5,107.42,351.08
20250201,SKU-0020,Frozen,North,Wholesale,57.0,498.75,116.85,381.9
20250301,SKU-0020,Frozen,North,Wholesale,55.8,488.25,114.39,373.86
20250401,SKU-0020,Frozen,North,Wholesale,81.1,709.62,166.25,543.37
20250501,SKU-0020,Frozen,North,Wholesale,51.2,448.0,104.96,343.04
20250601,SKU-0020,Frozen,North,Wholesale,63.6,556.5,130.38,426.12
20250701,SKU-0020,Frozen,North,Wholesale,94.6,827.75,193.93,633.82
20250801,SKU-0020,Frozen,North,Wholesale,60.7,531.12,124.43,406.69
20250901,SKU-0020,Frozen,North,Wholesale,53.7,469.88,110.08,359.8
20251001,SKU-0020,Frozen,North,Wholesale,66.2,579.25,135.71,443.54
20251101,SKU-0020,Frozen,North,Wholesale,45.1,394.62,92.46,302.16
20251201,SKU-0020,Frozen,North,Wholesale,85.9,751.62,176.1,575.52
20260101,SKU-0020,Frozen,North,Wholesale,59.4,519.75,121.77,397.98
20260201,SKU-0020,Frozen,North,Wholesale,66.2,579.25,135.71,443.54
20260301,SKU-0020,Frozen,North,Wholesale,61.3,536.38,125.66,410.72
20260401,SKU-0020,Frozen,North,Wholesale,96.9,847.88,198.64,649.24
20260501,SKU-0020,Frozen,North,Wholesale,61.4,537.25,125.87,411.38
20260601,SKU-0020,Frozen,North,Wholesale,57.1,499.62,117.06,382.56
20240701,SKU-0021,Household,North,Retail,83.2,892.74,238.78,653.96
20240801,SKU-0021,Household,North,Retail,91.7,983.94,263.18,720.76
20240901,SKU-0021,Household,North,Retail,99.1,1063.34,284.42,778.92
20241001,SKU-0021,Household,North,Retail,167.4,1796.2,480.44,1315.76
20241101,SKU-0021,Household,North,Retail,75.0,804.75,215.25,589.5
20241201,SKU-0021,Household,North,Retail,136.7,1466.79,392.33,1074.46
20250101,SKU-0021,Household,North,Retail,91.5,981.8,262.6,719.2
20250201,SKU-0021,Household,North,Retail,70.6,757.54,202.62,554.92
20250301,SKU-0021,Household,North,Retail,145.2,1558.0,416.72,1141.28
20250401,SKU-0021,Household,North,Retail,280.3,3007.62,804.46,2203.16
20250501,SKU-0021,Household,North,Retail,154.7,1659.93,443.99,1215.94
20250601,SKU-0021,Household,North,Retail,138.0,1480.74,396.06,1084.68
20250701,SKU-0021,Household,North,Retail,138.2,1482.89,396.63,1086.26
20250801,SKU-0021,Household,North,Retail,93.6,1004.33,268.63,735.7
20250901,SKU-0021,Household,North,Retail,60.6,650.24,173.92,476.32
20251001,SKU-0021,Household,North,Retail,151.2,1622.38,433.94,1188.44
20251101,SKU-0021,Household,North,Retail,102.5,1099.82,294.18,805.64
20251201,SKU-0021,Household,North,Retail,170.8,1832.68,490.2,1342.48
20260101,SKU-0021,Household,North,Retail,222.6,2388.5,638.86,1749.64
20260201,SKU-0021,Household,North,Retail,146.6,1573.02,420.74,1152.28
20260301,SKU-0021,Household,North,Retail,252.8,2712.54,725.54,1987.0
20260401,SKU-0021,Household,North,Retail,85.1,913.12,244.24,668.88
20260501,SKU-0021,Household,North,Retail,170.6,1830.54,489.62,1340.92
20260601,SKU-0021,Household,North,Retail,129.5,1389.54,371.66,1017.88
20240701,SKU-0022,Personal Care,Central,Wholesale,65.8,819.21,241.49,577.72
20240801,SKU-0022,Personal Care,Central,Wholesale,75.6,941.22,277.45,663.77
20240901,SKU-0022,Personal Care,Central,Wholesale,51.1,636.19,187.54,448.65
20241001,SKU-0022,Personal Care,Central,Wholesale,54.2,674.79,198.91,475.88
20241101,SKU-0022,Personal Care,Central,Wholesale,82.3,1024.64,302.04,722.6
20241201,SKU-0022,Personal Care,Central,Wholesale,72.7,905.12,266.81,638.31
20250101,SKU-0022,Personal Care,Central,Wholesale,39.0,485.55,143.13,342.42
20250201,SKU-0022,Personal Care,Central,Wholesale,62.1,773.14,227.91,545.23
20250301,SKU-0022,Personal Care,Central,Wholesale,81.1,1009.69,297.64,712.05
20250401,SKU-0022,Personal Care,Central,Wholesale,45.7,568.96,167.72,401.24
20250501,SKU-0022,Personal Care,Central,Wholesale,2.9,36.1,10.64,25.46
20250601,SKU-0022,Personal Care,Central,Wholesale,50.4,627.48,184.97,442.51
20250701,SKU-0022,Personal Care,Central,Wholesale,39.7,494.26,145.7,348.56
20250801,SKU-0022,Personal Care,Central,Wholesale,79.3,987.28,291.03,696.25
20250901,SKU-0022,Personal Care,Central,Wholesale,74.1,922.54,271.95,650.59
20251001,SKU-0022,Personal Care,Central,Wholesale,47.6,592.62,174.69,417.93
20251101,SKU-0022,Personal Care,Central,Wholesale,42.5,529.12,155.98,373.14
20251201,SKU-0022,Personal Care,Central,Wholesale,33.6,418.32,123.31,295.01
20260101,SKU-0022,Personal Care,Central,Wholesale,35.0,435.75,128.45,307.3
20260201,SKU-0022,Personal Care,Central,Wholesale,45.1,561.5,165.52,395.98
20260301,SKU-0022,Personal Care,Central,Wholesale,44.0,547.8,161.48,386.32
20260401,SKU-0022,Personal Care,Central,Wholesale,63.4,789.33,232.68,556.65
20260501,SKU-0022,Personal Care,Central,Wholesale,28.7,357.32,105.33,251.99
20260601,SKU-0022,Personal Care,Central,Wholesale,67.7,842.86,248.46,594.4
20240701,SKU-0023,Confectionery,South,Online,109.6,521.7,90.97,430.73
20240801,SKU-0023,Confectionery,South,Online,54.7,260.37,45.4,214.97
20240901,SKU-0023,Confectionery,South,Online,97.4,463.62,80.84,382.78
20241001,SKU-0023,Confectionery,South,Online,153.8,732.09,127.65,604.44
20241101,SKU-0023,Confectionery,South,Online,103.4,492.18,85.82,406.36
20241201,SKU-0023,Confectionery,South,Online,154.6,735.9,128.32,607.58
20250101,SKU-0023,Confectionery,South,Online,208.8,993.89,173.3,820.59
20250201,SKU-0023,Confectionery,South,Online,123.1,585.96,102.17,483.79
20250301,SKU-0023,Confectionery,South,Online,186.2,886.31,154.55,731.76
20250401,SKU-0023,Confectionery,South,Online,79.0,376.04,65.57,310.47
20250501,SKU-0023,Confectionery,South,Online,94.7,450.77,78.6,372.17
20250601,SKU-0023,Confectionery,South,Online,97.7,465.05,81.09,383.96
20250701,SKU-0023,Confectionery,South,Online,97.5,464.1,80.92,383.18
20250801,SKU-0023,Confectionery,South,Online,80.4,382.7,66.73,315.97
20250901,SKU-0023,Confectionery,South,Online,154.9,737.32,128.57,608.75
20251001,SKU-0023,Confectionery,South,Online,169.8,808.25,140.93,667.32
20251101,SKU-0023,Confectionery,South,Online,317.2,1509.87,263.28,1246.59
20251201,SKU-0023,Confectionery,South,Online,159.9,761.12,132.72,628.4
20260101,SKU-0023,Confectionery,South,Online,202.4,963.42,167.99,795.43
20260201,SKU-0023,Confectionery,South,Online,169.5,806.82,140.68,666.14
20260301,SKU-0023,Confectionery,South,Online,145.7,693.53,120.93,572.6
20260401,SKU-0023,Confectionery,South,Online,247.6,1178.58,205.51,973.07
20260501,SKU-0023,Confectionery,South,Online,126.7,603.09,105.16,497.93
20260601,SKU-0023,Confectionery,South,Online,131.0,623.56,108.73,514.83
20240701,SKU-0024,Pantry,South,Retail,83.8,390.51,113.97,276.54
20240801,SKU-0024,Pantry,South,Retail,72.2,336.45,98.19,238.26
20240901,SKU-0024,Pantry,South,Retail,73.3,341.58,99.69,241.89
20241001,SKU-0024,Pantry,South,Retail,96.5,449.69,131.24,318.45
20241101,SKU-0024,Pantry,South,Retail,74.5,347.17,101.32,245.85
20241201,SKU-0024,Pantry,South,Retail,52.3,243.72,71.13,172.59
20250101,SKU-0024,Pantry,South,Retail,54.8,255.37,74.53,180.84
20250201,SKU-0024,Pantry,South,Retail,45.2,210.63,61.47,149.16
20250301,SKU-0024,Pantry,South,Retail,83.3,388.18,113.29,274.89
20250401,SKU-0024,Pantry,South,Retail,96.4,449.22,131.1,318.12
20250501,SKU-0024,Pantry,South,Retail,90.4,421.26,122.94,298.32
20250601,SKU-0024,Pantry,South,Retail,109.4,509.8,148.78,361.02
20250701,SKU-0024,Pantry,South,Retail,104.2,485.57,141.71,343.86
20250801,SKU-0024,Pantry,South,Retail,98.0,456.68,133.28,323.4
20250901,SKU-0024,Pantry,South,Retail,63.8,297.31,86.77,210.54
20251001,SKU-0024,Pantry,South,Retail,86.4,402.62,117.5,285.12
20251101,SKU-0024,Pantry,South,Retail,88.3,411.48,120.09,291.39
20251201,SKU-0024,Pantry,South,Retail,40.7,189.66,55.35,134.31
20260101,SKU-0024,Pantry,South,Retail,63.6,296.38,86.5,209.88
20260201,SKU-0024,Pantry,South,Retail,88.5,412.41,120.36,292.05
20260301,SKU-0024,Pantry,South,Retail,115.2,536.83,156.67,380.16
20260401,SKU-0024,Pantry,South,Retail,98.7,459.94,134.23,325.71
20260501,SKU-0024,Pantry,South,Retail,82.4,383.98,112.06,271.92
20260601,SKU-0024,Pantry,South,Retail,116.7,543.82,158.71,385.11
20240701,SKU-0025,Beverages,East,Online,42.9,285.71,108.54,177.17
20240801,SKU-0025,Beverages,East,Online,34.9,232.43,88.3,144.13
20240901,SKU-0025,Beverages,East,Online,44.2,294.37,111.83,182.54
20241001,SKU-0025,Beverages,East,Online,32.5,216.45,82.22,134.23
20241101,SKU-0025,Beverages,East,Online,56.9,378.95,143.96,234.99
20241201,SKU-0025,Beverages,East,Online,61.4,408.92,155.34,253.58
20250101,SKU-0025,Beverages,East,Online,63.0,419.58,159.39,260.19
20250201,SKU-0025,Beverages,East,Online,71.2,474.19,180.14,294.05
20250301,SKU-0025,Beverages,East,Online,66.4,442.22,167.99,274.23
20250401,SKU-0025,Beverages,East,Online,63.0,419.58,159.39,260.19
20250501,SKU-0025,Beverages,East,Online,67.9,452.21,171.79,280.42
20250601,SKU-0025,Beverages,East,Online,61.0,406.26,154.33,251.93
20250701,SKU-0025,Beverages,East,Online,53.0,352.98,134.09,218.89
20250801,SKU-0025,Beverages,East,Online,29.5,196.47,74.63,121.84
20250901,SKU-0025,Beverages,East,Online,34.7,231.1,87.79,143.31
20251001,SKU-0025,Beverages,East,Online,39.6,263.74,100.19,163.55
20251101,SKU-0025,Beverages,East,Online,56.6,376.96,143.2,233.76
20251201,SKU-0025,Beverages,East,Online,58.5,389.61,148.0,241.61
20260101,SKU-0025,Beverages,East,Online,67.2,447.55,170.02,277.53
20260201,SKU-0025,Beverages,East,Online,61.9,412.25,156.61,255.64
20260301,SKU-0025,Beverages,East,Online,57.0,379.62,144.21,235.41
20260401,SKU-0025,Beverages,East,Online,57.3,381.62,144.97,236.65
20260501,SKU-0025,Beverages,East,Online,64.3,428.24,162.68,265.56
20260601,SKU-0025,Beverages,East,Online,58.9,392.27,149.02,243.25
20240701,SKU-0026,Snacks,North,Wholesale,58.1,277.14,97.03,180.11
20240801,SKU-0026,Snacks,North,Wholesale,57.7,275.23,96.36,178.87
20240901,SKU-0026,Snacks,North,Wholesale,66.3,316.25,110.72,205.53
20241001,SKU-0026,Snacks,North,Wholesale,104.4,497.99,174.35,323.64
20241101,SKU-0026,Snacks,North,Wholesale,60.2,287.15,100.53,186.62
20241201,SKU-0026,Snacks,North,Wholesale,86.9,414.51,145.12,269.39
20250101,SKU-0026,Snacks,North,Wholesale,39.5,188.42,65.96,122.46
20250201,SKU-0026,Snacks,North,Wholesale,87.0,414.99,145.29,269.7
20250301,SKU-0026,Snacks,North,Wholesale,40.0,190.8,66.8,124.0
20250401,SKU-0026,Snacks,North,Wholesale,50.2,239.45,83.83,155.62
20250501,SKU-0026,Snacks,North,Wholesale,62.8,299.56,104.88,194.68
20250601,SKU-0026,Snacks,North,Wholesale,39.3,187.46,65.63,121.83
20250701,SKU-0026,Snacks,North,Wholesale,26.4,125.93,44.09,81.84
20250801,SKU-0026,Snacks,North,Wholesale,22.6,107.8,37.74,70.06
20250901,SKU-0026,Snacks,North,Wholesale,83.9,400.2,140.11,260.09
20251001,SKU-0026,Snacks,North,Wholesale,78.3,373.49,130.76,242.73
20251101,SKU-0026,Snacks,North,Wholesale,47.8,228.01,79.83,148.18
20251201,SKU-0026,Snacks,North,Wholesale,56.6,269.98,94.52,175.46
20260101,SKU-0026,Snacks,North,Wholesale,55.5,264.73,92.68,172.05
20260201,SKU-0026,Snacks,North,Wholesale,66.1,315.3,110.39,204.91
20260301,SKU-0026,Snacks,North,Wholesale,27.2,129.74,45.42,84.32
20260401,SKU-0026,Snacks,North,Wholesale,51.0,243.27,85.17,158.1
20260501,SKU-0026,Snacks,North,Wholesale,66.0,314.82,110.22,204.6
20260601,SKU-0026,Snacks,North,Wholesale,109.9,524.22,183.53,340.69
20240701,SKU-0027,Dairy,South,Retail,33.6,176.4,70.9,105.5
20240801,SKU-0027,Dairy,South,Retail,82.4,432.6,173.86,258.74
20240901,SKU-0027,Dairy,South,Retail,251.6,1320.9,530.88,790.02
20241001,SKU-0027,Dairy,South,Retail,291.1,1528.28,614.22,914.06
20241101,SKU-0027,Dairy,South,Retail,142.7,749.18,301.1,448.08
20241201,SKU-0027,Dairy,South,Retail,151.1,793.28,318.82,474.46
20250101,SKU-0027,Dairy,South,Retail,138.5,727.12,292.23,434.89
20250201,SKU-0027,Dairy,South,Retail,89.4,469.35,188.63,280.72
20250301,SKU-0027,Dairy,South,Retail,89.9,471.98,189.69,282.29
20250401,SKU-0027,Dairy,South,Retail,161.4,847.35,340.55,506.8
20250501,SKU-0027,Dairy,South,Retail,131.8,691.95,278.1,413.85
20250601,SKU-0027,Dairy,South,Retail,277.6,1457.4,585.74,871.66
20250701,SKU-0027,Dairy,South,Retail,189.8,996.45,400.48,595.97
20250801,SKU-0027,Dairy,South,Retail,176.3,925.58,371.99,553.59
20250901,SKU-0027,Dairy,South,Retail,67.0,351.75,141.37,210.38
20251001,SKU-0027,Dairy,South,Retail,224.2,1177.05,473.06,703.99
20251101,SKU-0027,Dairy,South,Retail,251.8,1321.95,531.3,790.65
20251201,SKU-0027,Dairy,South,Retail,108.6,570.15,229.15,341.0
20260101,SKU-0027,Dairy,South,Retail,99.8,523.95,210.58,313.37
20260201,SKU-0027,Dairy,South,Retail,184.2,967.05,388.66,578.39
20260301,SKU-0027,Dairy,South,Retail,109.7,575.93,231.47,344.46
20260401,SKU-0027,Dairy,South,Retail,195.3,1025.32,412.08,613.24
20260501,SKU-0027,Dairy,South,Retail,288.6,1515.15,608.95,906.2
20260601,SKU-0027,Dairy,South,Retail,189.7,995.92,400.27,595.65
20240701,SKU-0028,Frozen,North,Wholesale,77.2,645.39,195.32,450.07
20240801,SKU-0028,Frozen,North,Wholesale,40.3,336.91,101.96,234.95
20240901,SKU-0028,Frozen,North,Wholesale,69.6,581.86,176.09,405.77
20241001,SKU-0028,Frozen,North,Wholesale,87.9,734.84,222.39,512.45
20241101,SKU-0028,Frozen,North,Wholesale,24.5,204.82,61.98,142.84
20241201,SKU-0028,Frozen,North,Wholesale,28.4,237.42,71.85,165.57
20250101,SKU-0028,Frozen,North,Wholesale,75.0,627.0,189.75,437.25
20250201,SKU-0028,Frozen,North,Wholesale,86.2,720.63,218.09,502.54
20250301,SKU-0028,Frozen,North,Wholesale,64.7,540.89,163.69,377.2
20250401,SKU-0028,Frozen,North,Wholesale,70.7,591.05,178.87,412.18
20250501,SKU-0028,Frozen,North,Wholesale,110.8,926.29,280.32,645.97
20250601,SKU-0028,Frozen,North,Wholesale,0.0,0.0,0.0,0.0
20250701,SKU-0028,Frozen,North,Wholesale,72.9,609.44,184.44,425.0
20250801,SKU-0028,Frozen,North,Wholesale,72.5,606.1,183.42,422.68
20250901,SKU-0028,Frozen,North,Wholesale,57.2,478.19,144.72,333.47
20251001,SKU-0028,Frozen,North,Wholesale,53.6,448.1,135.61,312.49
20251101,SKU-0028,Frozen,North,Wholesale,42.3,353.63,107.02,246.61
